CO2 (PPM), Latitude, Longitude, Altitude, Air Speed (m/s), Mode, Fixed Sats, Available Sats
445,44.3805182,-73.2588303,58.28,0.140000000596,STABILIZE,3,10
445,44.3805177,-73.2588308,58.25,0.00999999977648,STABILIZE,3,10
445,44.3805166,-73.2588313,58.24,0.159999996424,STABILIZE,3,10
445,44.3805159,-73.2588322,58.25,0.109999999404,STABILIZE,3,10
445,44.3805155,-73.2588326,58.25,0.0299999993294,STABILIZE,3,10
444,44.3805151,-73.2588333,58.27,0.140000000596,STABILIZE,3,10
444,44.3805149,-73.2588335,58.29,0.0999999940395,STABILIZE,3,10
444,44.3805144,-73.2588341,58.32,0.070000000298,STABILIZE,3,10
442,44.3805139,-73.2588343,58.31,0.0399999991059,STABILIZE,3,10
442,44.3805139,-73.2588343,58.31,0.0299999993294,STABILIZE,3,10
442,44.3805135,-73.2588345,58.31,0.0899999961257,STABILIZE,3,10
442,44.3805134,-73.2588349,58.32,0.0799999982119,STABILIZE,3,10
442,44.3805126,-73.2588352,58.34,0.0999999940395,STABILIZE,3,10
442,44.3805124,-73.2588354,58.34,0.199999988079,STABILIZE,3,10
442,44.3805121,-73.2588352,58.35,0.0499999970198,STABILIZE,3,10
442,44.3805116,-73.2588352,58.34,0.0399999991059,STABILIZE,3,10
442,44.3805112,-73.258835,58.33,0.00999999977648,STABILIZE,3,10
442,44.380511,-73.2588352,58.32,0.109999999404,STABILIZE,3,10
442,44.3805105,-73.2588358,58.31,0.0899999961257,STABILIZE,3,10
442,44.3805104,-73.2588361,58.31,0.199999988079,STABILIZE,3,10
442,44.3805104,-73.2588361,58.31,0.199999988079,STABILIZE,3,10
442,44.3805104,-73.2588361,58.31,0.199999988079,STABILIZE,3,10
442,44.3805101,-73.258837,58.3,0.259999990463,STABILIZE,3,10
442,44.3805099,-73.2588373,58.27,0.0799999982119,STABILIZE,3,10
442,44.3805096,-73.2588378,58.28,0.109999999404,STABILIZE,3,10
442,44.38051,-73.2588382,58.24,0.00999999977648,STABILIZE,3,10
442,44.3805099,-73.2588384,58.25,0.299999982119,STABILIZE,3,10
442,44.3805098,-73.258838,58.27,0.0499999970198,STABILIZE,3,10
442,44.3805094,-73.258838,58.27,0.0599999986589,STABILIZE,3,10
442,44.380509,-73.2588387,58.27,0.00999999977648,STABILIZE,3,10
442,44.3805089,-73.2588391,58.26,0.0399999991059,STABILIZE,3,10
441,44.3805089,-73.2588394,58.25,0.379999995232,STABILIZE,3,10
441,44.3805093,-73.2588395,58.23,0.070000000298,STABILIZE,3,10
441,44.3805088,-73.2588398,58.21,0.209999993443,STABILIZE,3,10
441,44.3805088,-73.2588402,58.19,0.140000000596,STABILIZE,3,10
441,44.3805079,-73.2588409,58.18,0.070000000298,STABILIZE,3,10
441,44.3805073,-73.2588417,58.19,0.149999991059,STABILIZE,3,10
441,44.3805074,-73.2588416,58.21,0.0799999982119,STABILIZE,3,10
440,44.3805075,-73.2588419,58.22,0.070000000298,STABILIZE,3,10
440,44.3805073,-73.2588424,58.23,0.0899999961257,STABILIZE,3,10
440,44.3805073,-73.2588427,58.22,0.0599999986589,STABILIZE,3,10
440,44.3805071,-73.258843,58.22,0.0399999991059,STABILIZE,3,10
439,44.3805074,-73.2588429,58.22,0.0999999940395,STABILIZE,3,10
439,44.3805072,-73.2588437,58.19,0.170000001788,STABILIZE,3,10
439,44.3805065,-73.2588447,58.16,0.070000000298,STABILIZE,3,10
439,44.3805067,-73.2588448,58.16,0.269999980927,STABILIZE,3,10
433,44.3805067,-73.2588444,58.18,0.0399999991059,STABILIZE,3,10
433,44.3805065,-73.2588449,58.17,0.00999999977648,STABILIZE,3,10
433,44.3805068,-73.2588449,58.17,0.0799999982119,STABILIZE,3,10
433,44.3805074,-73.258845,58.17,0.070000000298,STABILIZE,3,10
433,44.3805083,-73.2588449,58.16,0.0399999991059,STABILIZE,3,10
433,44.3805086,-73.2588451,58.15,0.0399999991059,STABILIZE,3,10
433,44.3805091,-73.2588443,58.15,0.0799999982119,STABILIZE,3,10
434,44.38051,-73.2588439,58.14,0.0499999970198,STABILIZE,3,10
434,44.3805102,-73.2588434,58.14,0.159999996424,STABILIZE,3,10
