CO2 (PPM), Latitude, Longitude, Altitude, Air Speed (m/s), Mode, Fixed Sats, Available Sats
492,44.3805037,-73.2588663,59.44,0.0899999961257,STABILIZE,4,11
492,44.3805036,-73.2588663,59.42,0.070000000298,STABILIZE,4,11
492,44.3805031,-73.2588669,59.42,0.0799999982119,STABILIZE,4,11
492,44.3805029,-73.258867,59.41,0.0899999961257,STABILIZE,4,11
491,44.3805027,-73.2588676,59.4,0.149999991059,STABILIZE,4,11
491,44.3805026,-73.258868,59.4,0.109999999404,STABILIZE,4,11
491,44.3805022,-73.2588688,59.4,0.070000000298,STABILIZE,4,11
491,44.3805019,-73.2588689,59.4,0.0999999940395,STABILIZE,4,11
490,44.3805017,-73.2588689,59.4,0.0399999991059,STABILIZE,4,11
490,44.3805014,-73.2588688,59.4,0.149999991059,STABILIZE,4,11
490,44.3805013,-73.258869,59.4,0.019999999553,STABILIZE,4,11
490,44.3805013,-73.2588685,59.39,0.109999999404,STABILIZE,4,11
490,44.3805019,-73.2588681,59.38,0.159999996424,STABILIZE,4,11
490,44.3805018,-73.2588675,59.4,0.129999995232,STABILIZE,4,11
490,44.3805019,-73.2588674,59.41,0.019999999553,STABILIZE,4,11
490,44.3805019,-73.2588668,59.41,0.070000000298,STABILIZE,4,11
490,44.3805017,-73.2588669,59.42,0.0899999961257,STABILIZE,4,11
490,44.380501,-73.2588676,59.43,0.0799999982119,STABILIZE,4,11
490,44.3805007,-73.2588676,59.41,0.0999999940395,STABILIZE,4,11
490,44.3805007,-73.2588676,59.4,0.0299999993294,STABILIZE,4,11
490,44.3805002,-73.2588679,59.4,0.0999999940395,STABILIZE,4,11
490,44.3805001,-73.2588678,59.41,0.0399999991059,STABILIZE,4,11
490,44.3804995,-73.2588678,59.39,0.070000000298,STABILIZE,4,11
489,44.3804993,-73.258868,59.39,0.0899999961257,STABILIZE,4,11
489,44.3804991,-73.2588681,59.4,0.0799999982119,STABILIZE,4,11
489,44.3804985,-73.2588689,59.41,0.070000000298,STABILIZE,4,11
489,44.3804985,-73.2588688,59.41,0.0399999991059,STABILIZE,4,11
489,44.3804986,-73.2588689,59.41,0.0799999982119,STABILIZE,4,11
489,44.3804986,-73.2588694,59.4,0.0599999986589,STABILIZE,4,11
489,44.3804986,-73.2588694,59.37,0.070000000298,STABILIZE,4,11
489,44.3804983,-73.2588701,59.36,0.0799999982119,STABILIZE,4,11
489,44.3804979,-73.2588706,59.38,0.0599999986589,STABILIZE,4,11
489,44.380498,-73.2588705,59.38,0.0499999970198,STABILIZE,4,11
489,44.3804984,-73.2588705,59.4,0.0799999982119,STABILIZE,4,11
489,44.3804987,-73.2588703,59.39,0.070000000298,STABILIZE,4,11
489,44.3804988,-73.2588701,59.39,0.0999999940395,STABILIZE,4,11
489,44.3804989,-73.2588701,59.39,0.019999999553,STABILIZE,4,11
489,44.3804988,-73.2588701,59.38,0.0,STABILIZE,4,11
489,44.3804989,-73.2588702,59.39,0.0499999970198,STABILIZE,4,11
489,44.3804996,-73.2588692,59.38,0.140000000596,STABILIZE,4,11
